Scenario C (clear_channel): 400 rounds (max 150.0s), 25 buffers x 20 signals (expected monitored_count AND channel_count to stay near 0), 1.0s between rounds -> /home/vagrant/src/moellep/pyepics-testing/docs/camonitor-cliff/run_comparison/results_C.csv
[   39.8s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.76MB server_rss=113.46 latency_p50=23.9
-- round 11 done (buffer 11) elapsed=40.8s -- main-thread channels=1 --
[   41.2s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.77MB server_rss=113.46 latency_p50=
[   42.2s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.77MB server_rss=113.46 latency_p50=
[   43.3s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.77MB server_rss=113.46 latency_p50=
-- round 12 done (buffer 12) elapsed=44.0s -- main-thread channels=1 --
[   44.3s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.77MB server_rss=113.46 latency_p50=
[   45.4s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.77MB server_rss=113.47 latency_p50=23.94
[   46.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.77MB server_rss=113.47 latency_p50=
-- round 13 done (buffer 13) elapsed=47.4s -- main-thread channels=1 --
[   47.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.78MB server_rss=113.47 latency_p50=
[   48.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.78MB server_rss=113.47 latency_p50=
[   50.0s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.78MB server_rss=113.48 latency_p50=
-- round 14 done (buffer 14) elapsed=50.5s -- main-thread channels=1 --
[   51.0s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.78MB server_rss=113.48 latency_p50=24.62
[   52.2s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.79MB server_rss=113.48 latency_p50=
[   53.3s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.79MB server_rss=113.48 latency_p50=
-- round 15 done (buffer 15) elapsed=53.6s -- main-thread channels=1 --
[   54.3s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.79MB server_rss=113.48 latency_p50=
[   55.4s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.79MB server_rss=113.48 latency_p50=
[   56.4s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.79MB server_rss=113.48 latency_p50=24.8
-- round 16 done (buffer 16) elapsed=57.0s -- main-thread channels=1 --
[   57.8s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.79MB server_rss=113.48 latency_p50=
[   58.9s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.80MB server_rss=113.49 latency_p50=
[   60.0s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.80MB server_rss=113.5 latency_p50=
-- round 17 done (buffer 17) elapsed=60.2s -- main-thread channels=1 --
[   61.0s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.80MB server_rss=113.5 latency_p50=
[   62.0s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.80MB server_rss=113.5 latency_p50=25.39
[   63.5s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.80MB server_rss=113.5 latency_p50=
-- round 18 done (buffer 18) elapsed=63.6s -- main-thread channels=1 --
[   64.5s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.80MB server_rss=113.5 latency_p50=
[   65.6s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.80MB server_rss=113.5 latency_p50=
[   66.7s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.80MB server_rss=113.5 latency_p50=
-- round 19 done (buffer 19) elapsed=66.8s -- main-thread channels=1 --
[   67.7s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.80MB server_rss=113.5 latency_p50=25.25
[   69.0s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.81MB server_rss=113.51 latency_p50=
-- round 20 done (buffer 20) elapsed=70.1s -- main-thread channels=1 --
[   70.1s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.81MB server_rss=113.51 latency_p50=
[   71.2s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.81MB server_rss=113.51 latency_p50=
[   72.3s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.81MB server_rss=113.51 latency_p50=
-- round 21 done (buffer 21) elapsed=73.3s -- main-thread channels=1 --
[   73.3s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.81MB server_rss=113.51 latency_p50=28.37
[   74.7s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.82MB server_rss=113.51 latency_p50=
[   75.8s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.82MB server_rss=113.51 latency_p50=
-- round 22 done (buffer 22) elapsed=76.6s -- main-thread channels=1 --
[   76.8s] cached=   0 monitored=   0 active=   0 channels=   1 fds=   8 implied=   0.00 MB/s client_rss=  39.82MB server_rss=113.51 latency_p50=
