elapsed_s,channels_touched_so_far,server_mem_rss_mb,client_mem_rss_mb
320.4,2040,1140.71,87.93
321.4,2040,1140.72,88.08
322.4,2040,1140.73,88.49
323.4,2060,1140.74,88.63
324.5,2060,1140.75,88.8
325.5,2060,1140.76,88.96
326.5,2080,1140.77,89.1
327.5,2080,1140.77,89.26
328.5,2080,1140.78,89.43
329.5,2100,1140.79,89.58
330.5,2100,1140.8,89.75
331.5,2100,1140.8,89.93
332.5,2120,1140.81,90.04
333.5,2120,1140.82,90.21
334.5,2120,1140.84,90.39
335.5,2140,1140.85,90.54
336.5,2140,1140.85,90.71
337.5,2140,1140.86,90.89
338.5,2160,1140.88,91.0
339.5,2160,1140.88,91.2
340.5,2160,1140.88,91.36
341.5,2180,1140.89,91.48
342.5,2180,1140.91,91.66
343.5,2180,1140.91,91.83
344.5,2200,1140.92,91.95
345.5,2200,1140.94,92.11
346.5,2200,1140.95,92.3
347.5,2220,1140.96,92.41
348.5,2220,1140.96,92.6
349.5,2220,1140.98,92.77
350.5,2240,1140.98,92.88
351.5,2240,1140.98,93.07
352.5,2240,1141.0,93.24
353.5,2260,1141.01,93.36
354.5,2260,1141.02,93.53
355.5,2260,1141.02,93.71
356.5,2280,1141.03,93.82
357.5,2280,1141.05,93.98
358.5,2280,1141.05,94.18
359.5,2300,1141.05,94.29
360.5,2300,1141.06,94.46
361.5,2300,1141.08,94.64
362.5,2320,1141.09,94.77
363.5,2320,1141.09,94.93
364.5,2320,1141.1,95.11
365.5,2340,1141.11,95.23
366.5,2340,1141.12,95.4
367.5,2340,1141.13,95.59
368.5,2360,1141.13,95.71
369.5,2360,1141.15,95.87
370.5,2360,1141.16,96.06
371.5,2380,1141.16,96.18
372.5,2380,1141.17,96.34
373.5,2380,1141.19,96.54
374.5,2400,1141.19,96.65
375.5,2400,1141.19,96.82
376.5,2400,1141.21,97.0
377.5,2420,1141.22,97.12
378.5,2420,1141.22,97.29
379.5,2420,1141.23,97.48
380.5,2440,1141.24,97.59
381.5,2440,1141.25,97.76
382.5,2440,1141.25,97.95
383.5,2460,1141.26,98.06
384.5,2460,1141.27,98.23
385.5,2460,1141.29,98.42
386.5,2480,1141.29,98.54
387.5,2480,1141.3,98.71
388.5,2480,1141.3,98.88
389.5,2500,1141.32,99.09
390.5,2500,1141.33,99.28
391.5,2500,1141.34,99.46
392.5,2520,1141.34,99.62
393.5,2520,1141.36,99.8
394.5,2540,1141.36,99.98
395.5,2540,1141.36,100.12
396.5,2540,1141.37,100.32
397.5,2560,1141.38,100.48
398.5,2560,1141.39,100.64
399.5,2560,1141.4,100.84
400.5,2580,1141.41,100.97
401.5,2580,1141.42,101.16
402.5,2580,1141.43,101.35
403.6,2600,1141.43,101.47
404.6,2600,1141.44,101.66
405.6,2620,1141.46,101.86
406.6,2620,1141.46,102.0
407.6,2620,1141.47,102.16
408.6,2640,1141.49,102.35
409.6,2640,1141.49,102.48
410.6,2640,1141.49,102.68
411.6,2660,1141.5,102.85
412.6,2660,1141.52,102.98
413.6,2660,1141.52,103.17
414.6,2680,1141.53,103.32
415.6,2680,1141.54,103.47
416.6,2680,1141.55,103.66
417.6,2700,1141.55,103.78
418.6,2700,1141.56,103.97
419.6,2700,1141.58,104.16
420.6,2720,1141.58,104.28
421.6,2720,1141.59,104.45
422.6,2720,1141.61,104.85
423.6,2740,1141.61,104.96
424.6,2740,1141.62,105.15
425.6,2740,1141.63,105.34
426.6,2760,1141.63,105.48
427.6,2760,1141.65,105.65
428.6,2760,1141.66,105.81
429.6,2780,1141.66,105.96
430.6,2780,1141.67,106.11
431.6,2800,1141.67,106.3
432.6,2800,1141.68,106.42
433.6,2800,1141.7,106.61
434.6,2820,1141.7,106.8
435.6,2820,1141.71,106.91
436.6,2820,1141.72,107.11
437.6,2840,1141.72,107.29
438.6,2840,1141.73,107.4
439.6,2840,1141.74,107.57
440.6,2860,1141.75,107.76
441.6,2860,1141.75,107.88
442.6,2860,1141.77,108.05
443.6,2880,1141.77,108.24
444.6,2880,1141.78,108.35
445.6,2880,1141.79,108.52
446.6,2900,1141.79,108.7
447.6,2900,1141.8,108.82
448.6,2900,1141.81,108.99
449.6,2920,1141.82,109.15
450.6,2920,1141.82,109.29
451.6,2920,1141.82,109.46
452.6,2940,1141.85,109.62
453.6,2940,1141.85,109.76
454.6,2940,1141.85,109.93
455.6,2960,1141.86,110.09
456.6,2960,1141.87,110.23
457.6,2960,1141.88,110.39
458.6,2980,1141.89,110.58
459.6,2980,1141.89,110.7
460.6,2980,1141.9,110.86
461.6,3000,1141.91,111.05
462.6,3000,1141.91,111.28
463.6,3000,1141.93,111.49
464.6,3020,1141.93,111.66
465.6,3020,1141.94,111.87
466.6,3040,1141.95,112.08
467.6,3040,1141.96,112.24
468.6,3040,1141.96,112.45
469.6,3060,1141.97,112.62
470.6,3060,1141.98,112.97
471.6,3080,1141.99,113.16
472.6,3080,1142.0,113.35
473.6,3080,1142.01,113.56
474.6,3100,1142.02,113.7
475.6,3100,1142.03,113.94
476.6,3120,1142.04,114.11
477.6,3120,1142.05,114.29
478.6,3120,1142.05,114.51
479.6,3140,1142.06,114.67
480.6,3140,1142.06,114.88
481.6,3160,1142.08,115.05
482.6,3160,1142.09,115.26
483.6,3160,1142.09,115.47
484.6,3180,1142.1,115.6
485.6,3180,1142.11,115.82
486.6,3200,1142.12,115.98
487.6,3200,1142.13,116.19
488.6,3220,1142.14,116.41
489.6,3220,1142.15,116.57
490.6,3220,1142.16,116.78
491.6,3240,1142.16,116.95
492.6,3240,1142.17,117.16
493.7,3260,1142.19,117.36
494.7,3260,1142.2,117.54
495.7,3260,1142.21,117.72
496.7,3280,1142.21,117.89
497.7,3280,1142.22,118.1
498.7,3300,1142.23,118.3
499.7,3300,1142.23,118.47
500.7,3300,1142.25,118.68
501.7,3320,1142.26,118.85
502.7,3320,1142.27,119.06
503.7,3340,1142.28,119.27
504.7,3340,1142.28,119.43
505.7,3340,1142.3,119.64
506.7,3360,1142.31,119.79
507.7,3360,1142.32,120.02
508.7,3380,1142.33,120.24
509.7,3380,1142.34,120.38
510.7,3380,1142.37,120.61
511.7,3400,1142.37,120.75
512.7,3400,1142.38,120.96
513.7,3420,1142.41,121.18
514.7,3420,1142.41,121.34
515.7,3420,1142.42,121.55
516.7,3440,1142.43,121.71
517.7,3440,1142.45,121.93
518.7,3460,1142.46,122.12
519.7,3460,1142.46,122.29
520.7,3460,1142.49,122.52
521.7,3480,1142.5,122.66
522.7,3480,1142.51,122.87
523.7,3500,1142.53,123.06
524.7,3500,1142.54,123.28
525.7,3500,1142.55,123.45
526.7,3520,1142.55,123.61
527.7,3520,1142.56,123.76
528.7,3520,1142.58,123.92
529.7,3540,1142.58,124.08
530.7,3540,1142.58,124.23
531.7,3540,1142.61,124.41
532.7,3560,1142.61,124.55
533.7,3560,1142.62,124.71
534.7,3560,1142.63,124.88
535.7,3580,1142.63,125.03
536.7,3580,1142.65,125.19
537.7,3580,1142.66,125.35
538.7,3600,1142.67,125.49
539.7,3600,1142.68,125.68
540.7,3600,1142.69,125.84
541.7,3620,1142.7,125.99
542.7,3620,1142.71,126.18
543.7,3620,1142.72,126.37
544.7,3640,1142.73,126.51
545.7,3640,1142.74,126.7
546.7,3660,1142.75,126.88
547.7,3660,1142.76,127.0
548.7,3660,1142.77,127.17
549.7,3680,1142.78,127.36
550.7,3680,1142.79,127.48
551.7,3680,1142.8,127.64
552.7,3700,1142.8,127.83
